account_id,account_age_days,monthly_txn_count,avg_txn_amount,inward_txn_count,outward_txn_count,inward_amount,outward_amount,unique_senders,unique_receivers,cash_withdrawal_count,rapid_transfer_count,night_txn_ratio,new_beneficiary_count,geo_change_count,failed_login_count,device_change_count,balance_velocity,label
ACC09154,687,30,1812.17,16,14,29256.72,29476.06,8,9,3,2,0.0469,5,0,1,1,0.2324,0
ACC09155,290,88,3238.79,48,40,132871.82,167096.47,27,21,0,1,0.0922,2,0,3,0,0.5158,0
ACC09156,302,46,633.57,18,28,12155.24,22723.39,4,21,3,0,0.026,1,1,0,3,0.2425,0
ACC09157,592,49,2228.36,18,31,31542.83,83092.15,11,17,1,6,0.0428,1,0,0,3,0.1492,0
ACC09158,1892,13,944.0,7,6,5264.14,7359.61,2,2,4,1,0.0219,2,0,1,1,0.3245,0
ACC09159,1933,31,4795.3,11,20,41712.33,85952.13,2,15,2,2,0.1255,1,0,1,0,0.3061,0
ACC09160,1313,63,3515.16,37,26,140389.64,82118.96,15,9,0,3,0.1086,1,1,0,0,0.1514,0
ACC09161,960,39,5090.84,18,21,102246.59,81457.97,2,14,1,1,0.012,1,1,0,1,0.1124,0
ACC09162,1550,16,2008.33,6,10,13555.54,24672.9,2,6,1,2,0.0237,4,0,2,0,0.3763,0
ACC09163,1392,137,1217.18,65,72,71835.8,79146.13,24,41,3,3,0.113,3,0,1,0,0.1502,0
ACC09164,1373,31,2008.13,18,13,38555.42,22454.18,14,12,3,1,0.0736,2,0,1,2,0.3184,0
ACC09165,696,23,792.88,11,12,6613.68,10451.74,4,11,1,1,0.0277,1,0,3,1,0.2698,0
ACC09166,165,226,17594.18,170,56,3450202.08,1098584.69,150,49,12,92,0.3392,22,1,4,2,0.8945,1
ACC09167,1718,96,1476.13,49,47,56109.43,71406.69,21,13,4,1,0.0147,1,0,0,0,0.1385,0
ACC09168,610,56,604.42,31,25,15321.68,17165.78,17,10,0,2,0.1051,2,0,0,1,0.494,0
ACC09169,455,30,1356.53,11,19,12370.34,23320.88,2,5,3,2,0.0594,0,0,2,0,0.2598,0
ACC09170,1992,17,1706.26,7,10,11042.45,18727.44,2,6,1,1,0.0311,1,0,0,1,0.3982,0
ACC09171,1194,96,2056.0,55,41,92539.82,89265.59,22,14,5,1,0.0551,1,0,1,0,0.3181,0
ACC09172,515,208,24992.35,125,83,3890100.42,1893336.1,89,83,13,88,0.3528,14,8,8,4,0.8,1
ACC09173,296,60,1299.75,29,31,34075.95,37814.82,7,20,1,0,0.0391,0,1,3,2,0.1056,0
ACC09174,378,92,3761.17,32,60,116774.25,229097.19,10,34,3,1,0.0447,1,1,1,2,0.2724,0
ACC09175,312,247,20131.01,129,118,2468188.06,2831764.4,109,118,13,93,0.304,23,4,5,3,0.9723,1
ACC09176,1780,53,1984.15,32,21,62126.44,39714.35,11,3,5,1,0.0423,1,0,0,1,0.2435,0
ACC09177,970,37,2399.77,20,17,41030.14,31614.26,13,4,5,3,0.1458,3,0,2,0,0.3607,0
ACC09178,839,31,2433.66,19,12,41486.74,25474.48,12,5,1,1,0.0569,1,2,2,1,0.2481,0
ACC09179,1009,62,3523.22,36,26,104953.9,87043.57,14,11,1,2,0.1068,2,1,1,3,0.1929,0
ACC09180,2603,107,2775.07,39,68,120303.35,232907.94,11,42,3,2,0.0261,2,0,0,1,0.1898,0
ACC09181,613,24,4644.17,10,14,42754.35,48573.66,2,9,4,2,0.1319,4,1,0,0,0.5028,0
ACC09182,661,36,3343.99,21,15,56561.79,61292.35,15,9,1,2,0.1261,1,0,0,0,0.3346,0
ACC09183,674,121,7086.59,63,58,484348.38,367077.03,28,33,1,1,0.0102,1,0,1,2,0.1197,0
ACC09184,1339,62,3274.57,37,25,93458.42,78413.49,7,21,3,1,0.0158,1,0,2,1,0.1684,0
ACC09185,439,33,4649.3,18,15,98507.34,64866.38,9,8,0,2,0.0164,1,0,0,0,0.2557,0
ACC09186,480,87,2318.81,33,54,70979.97,129877.38,18,24,0,2,0.0682,0,0,2,0,0.2527,0
ACC09187,711,40,8050.26,17,23,141876.71,208386.29,6,10,3,2,0.0308,0,0,0,0,0.3898,0
ACC09188,906,15,1266.94,7,8,8635.72,12515.98,2,8,6,4,0.0026,2,0,1,0,0.3413,0
ACC09189,1361,32,5873.0,15,17,101034.39,75736.09,8,2,1,1,0.0298,1,0,1,1,0.115,0
ACC09190,57,378,10571.18,246,132,2972982.35,1506229.35,210,115,8,168,0.2189,20,6,5,5,0.7195,1
ACC09191,664,28,2410.85,12,16,34908.86,47690.15,4,3,1,4,0.0122,2,0,0,3,0.329,0
ACC09192,710,104,2687.59,53,51,134072.01,169440.69,23,42,2,2,0.0176,1,0,3,2,0.4216,0
ACC09193,40,106,9072.69,80,26,783029.18,220225.43,57,26,12,36,0.4501,20,3,6,4,0.8137,1
ACC09194,673,39,1685.52,25,14,35349.75,26584.4,3,5,0,3,0.1398,2,0,1,2,0.2353,0
ACC09195,397,24,1677.82,12,12,15272.53,19013.56,4,9,1,1,0.0256,0,2,2,1,0.345,0
ACC09196,813,23,1626.24,13,10,24863.9,19059.77,2,3,3,4,0.086,0,0,0,0,0.1109,0
ACC09197,821,42,1656.49,15,27,22343.65,46523.24,5,11,2,1,0.0951,2,1,0,1,0.4255,0
ACC09198,96,432,11908.9,273,159,3109535.89,1952980.35,222,158,15,161,0.5249,30,8,1,5,0.8896,1
ACC09199,55,129,13772.24,82,47,1326704.26,573543.1,46,37,13,58,0.4474,28,7,7,3,0.8298,1
ACC09200,114,213,12805.66,157,56,2242749.61,801524.9,157,56,16,84,0.5292,25,8,4,9,0.9444,1
ACC09201,2487,73,2476.0,36,37,90729.8,74551.19,23,20,1,0,0.069,2,0,0,1,0.1848,0
ACC09202,671,42,6475.02,20,22,140698.96,184343.67,5,9,7,0,0.058,1,3,1,0,0.3615,0
ACC09203,998,49,2157.02,27,22,68912.31,41312.01,4,12,1,1,0.13,1,1,2,0,0.2291,0
ACC09204,166,95,27773.83,56,39,1453304.63,1074048.31,38,24,19,38,0.1735,21,8,3,4,0.9382,1
ACC09205,258,385,12095.91,232,153,3067522.6,1932581.81,177,149,14,126,0.3213,26,8,3,5,0.8584,1
ACC09206,850,25,3390.15,14,11,51732.05,33985.47,5,3,5,2,0.008,1,1,1,0,0.3907,0
ACC09207,1221,30,1476.17,17,13,30382.92,15040.56,10,5,3,3,0.0368,0,0,1,0,0.2217,0
ACC09208,67,149,9691.8,92,57,795278.26,476864.79,73,42,11,64,0.2157,31,6,6,4,0.9598,1
ACC09209,15,647,24491.16,420,227,9671825.79,5930608.55,372,196,9,259,0.1854,19,7,2,5,0.8206,1
ACC09210,753,39,688.59,18,21,13961.44,11654.84,17,9,1,1,0.0815,2,1,0,0,0.1853,0
ACC09211,892,79,5158.35,50,29,276794.38,142808.12,14,19,2,1,0.0307,1,0,0,0,0.2397,0
ACC09212,92,128,23807.53,68,60,1742973.59,1346649.04,44,50,15,61,0.3461,31,3,6,7,0.613,1
ACC09213,503,114,3966.59,68,46,319965.19,192691.13,28,34,2,0,0.0775,1,2,1,0,0.1851,0
ACC09214,3677,63,2608.17,31,32,84123.06,79058.33,16,20,1,4,0.0221,2,1,1,1,0.4912,0
ACC09215,75,208,8340.6,141,67,1442592.6,537450.26,96,60,12,73,0.177,25,10,5,5,0.9338,1
ACC09216,704,57,1574.23,31,26,44303.23,30047.74,20,10,1,2,0.1647,1,0,2,0,0.2457,0
ACC09217,140,421,15277.71,258,163,3642567.64,2738151.47,214,134,16,146,0.3214,28,4,4,1,0.9221,1
ACC09218,105,124,13796.27,94,30,1386968.8,363436.04,69,6,16,45,0.4922,30,4,6,4,0.807,1
ACC09219,56,254,19231.64,195,59,4613114.18,1005136.08,176,59,8,104,0.4282,24,6,2,1,0.8072,1
ACC09220,765,35,2320.32,21,14,42711.41,35073.26,4,7,1,3,0.0603,2,0,0,1,0.2529,0
ACC09221,206,107,16106.93,63,44,1187829.55,753996.05,63,27,11,44,0.6354,31,6,5,1,0.8557,1
ACC09222,3161,41,1719.14,15,26,28049.87,42479.41,2,10,2,0,0.0431,2,0,3,2,0.2735,0
ACC09223,2551,70,6456.02,26,44,135765.53,220860.98,11,37,2,2,0.0357,0,3,1,0,0.1028,0
ACC09224,690,31,2686.39,12,19,31531.13,46333.02,4,8,3,1,0.0872,1,0,2,1,0.2862,0
ACC09225,331,37,3787.5,22,15,102210.87,47550.91,5,7,2,0,0.0169,0,0,0,2,0.3263,0
ACC09226,332,295,38224.75,214,81,7449784.44,3406289.7,171,79,18,114,0.2005,31,5,12,5,0.9831,1
ACC09227,1791,16,5667.78,9,7,43303.98,30791.62,2,2,1,6,0.099,2,1,1,1,0.1352,0
ACC09228,312,39,1122.68,19,20,27271.46,17528.75,2,15,0,1,0.0548,0,0,5,0,0.2199,0
ACC09229,419,95,7116.72,44,51,388375.45,274349.59,21,25,1,1,0.0702,2,0,3,0,0.1907,0
ACC09230,180,664,7495.17,511,153,3891839.17,1402799.16,430,147,13,253,0.4026,24,7,10,3,0.9274,1
ACC09231,1059,148,6644.19,78,70,394816.58,347031.19,35,41,1,2,0.0161,3,0,2,2,0.0951,0
ACC09232,1734,45,5205.61,17,28,83378.98,160448.38,7,19,2,2,0.0392,3,0,2,3,0.277,0
ACC09233,805,88,1995.97,41,47,95302.52,118771.73,18,21,0,3,0.1045,0,1,1,0,0.395,0
ACC09234,307,94,3194.6,43,51,122916.58,171917.39,27,24,0,3,0.0472,2,2,1,0,0.2266,0
ACC09235,308,313,7108.95,171,142,1349379.7,982580.53,150,135,13,150,0.3814,31,3,7,5,0.7358,1
ACC09236,944,30,5285.59,17,13,83028.1,72335.43,5,2,3,0,0.0375,1,0,2,3,0.1516,0
ACC09237,172,172,24138.43,126,46,3066484.58,1116422.37,126,36,16,85,0.373,27,4,4,6,0.8118,1
ACC09238,176,178,5566.38,90,88,545451.79,555958.12,85,88,5,67,0.4198,23,9,4,3,0.7583,1
ACC09239,873,39,1865.52,16,23,38614.53,36646.56,15,2,1,2,0.0278,1,0,0,2,0.2864,0
ACC09240,713,40,1013.37,15,25,18703.06,20564.94,13,12,7,1,0.0253,1,1,4,0,0.072,0
ACC09241,171,737,12705.83,446,291,6992357.81,3470316.32,387,262,10,275,0.3229,22,3,4,2,0.9288,1
ACC09242,1759,30,2256.55,13,17,39383.7,28325.3,2,13,2,2,0.0203,2,0,2,3,0.3062,0
ACC09243,663,42,2421.53,15,27,41290.45,74405.42,10,13,0,4,0.0115,0,0,1,2,0.3991,0
ACC09244,608,12,2163.56,5,7,13547.88,19192.23,5,7,3,4,0.0511,0,1,1,0,0.22,0
ACC09245,2950,47,3284.31,25,22,103295.8,64317.79,3,9,0,0,0.0439,1,0,2,1,0.3085,0
ACC09246,933,40,1942.37,16,24,33274.08,38447.16,2,18,3,1,0.032,2,1,0,0,0.4918,0
ACC09247,303,29,1848.59,10,19,17694.59,40586.01,4,3,1,3,0.0391,1,0,2,1,0.1421,0
ACC09248,1736,75,1934.06,27,48,44857.78,87508.85,12,29,4,2,0.0234,1,0,0,0,0.2334,0
ACC09249,899,46,3139.62,24,22,93315.58,77560.77,11,10,2,3,0.0134,3,2,2,1,0.3575,0
ACC09250,1932,33,1662.31,12,21,17838.61,37617.68,10,13,3,3,0.0514,3,1,1,0,0.0915,0
ACC09251,486,18,2792.57,8,10,21308.31,21286.01,2,8,1,1,0.0673,1,0,0,1,0.2223,0
ACC09252,127,284,28127.4,162,122,4562212.0,3870735.42,137,122,9,109,0.2381,30,5,3,6,0.905,1
ACC09253,249,13,2922.4,6,7,22238.3,24524.82,4,4,2,2,0.139,0,1,1,2,0.4321,0
ACC09254,874,27,3119.78,16,11,52406.91,29868.89,2,11,0,2,0.0876,1,2,0,2,0.1648,0
ACC09255,516,38,1735.55,18,20,27446.97,35801.84,11,9,3,1,0.0938,0,1,1,1,0.4302,0
ACC09256,278,541,29039.9,359,182,10875034.79,5935317.65,297,154,15,204,0.534,24,2,2,1,0.943,1
ACC09257,1511,54,1387.03,21,33,29471.76,35786.24,9,17,3,6,0.0027,1,1,0,0,0.0873,0
ACC09258,1459,124,1848.89,69,55,128882.31,97801.74,23,28,1,1,0.061,1,0,1,2,0.2105,0
ACC09259,1094,53,5271.85,19,34,134723.38,189449.16,5,16,5,1,0.0211,0,3,1,1,0.0259,0
ACC09260,602,19,1213.59,9,10,14285.72,13336.33,4,10,1,3,0.0515,3,3,0,1,0.0511,0
ACC09261,737,39,4852.41,15,24,83379.34,111886.72,3,17,2,1,0.0583,3,0,1,0,0.1803,0
ACC09262,265,415,14027.21,228,187,3424034.72,3274609.55,179,171,21,160,0.1199,27,5,8,5,0.7371,1
ACC09263,446,82,10792.68,39,43,534256.87,583341.09,18,24,1,2,0.1526,1,1,0,0,0.4525,0
ACC09264,455,415,12473.69,214,201,3174540.98,2583012.22,178,178,14,152,0.2981,22,10,2,1,0.9165,1
ACC09265,1226,31,3340.25,19,12,78699.98,44819.23,11,10,0,3,0.0327,0,0,2,0,0.3469,0
ACC09266,25,255,20008.2,182,73,3827336.55,1684927.67,148,71,15,92,0.5062,20,12,7,3,0.9462,1
ACC09267,993,47,2489.14,22,25,72597.39,68714.37,16,15,2,0,0.0324,0,0,0,1,0.1715,0
ACC09268,601,30,2438.49,13,17,38569.73,39158.23,2,4,1,1,0.0108,1,2,2,1,0.4328,0
ACC09269,109,89,10423.82,57,32,564522.2,335606.41,57,9,14,38,0.4239,28,11,1,7,0.8172,1
ACC09270,445,57,1270.15,20,37,30037.12,37838.39,12,16,2,3,0.1245,3,0,1,0,0.2461,0
ACC09271,105,250,20548.96,138,112,3528899.12,2411830.11,116,103,18,85,0.5561,31,5,5,4,0.8037,1
ACC09272,18,522,8724.98,354,168,3060114.85,1422358.05,290,153,14,209,0.5143,18,7,11,5,0.6391,1
ACC09273,1621,36,2747.65,13,23,32400.48,57760.12,7,15,3,1,0.1371,2,0,1,0,0.22,0
ACC09274,232,27,2339.17,13,14,36246.37,31648.47,13,4,1,4,0.0589,1,0,5,0,0.1316,0
ACC09275,1094,56,2401.84,20,36,63181.85,111967.41,15,17,0,1,0.0075,0,0,0,0,0.1113,0
ACC09276,1080,87,3116.01,34,53,86003.63,131393.19,20,24,2,5,0.0192,1,0,1,1,0.2811,0
ACC09277,75,111,7478.92,71,40,477281.93,349922.5,71,40,10,53,0.2203,18,12,5,3,0.9533,1
ACC09278,79,253,14973.74,133,120,2196765.28,1604412.76,128,119,11,79,0.3709,21,4,3,3,0.8022,1
ACC09279,368,41,1375.28,18,23,26018.9,37592.44,4,13,1,1,0.0267,4,0,0,2,0.2894,0
ACC09280,514,24,3049.92,14,10,33844.78,26353.04,2,4,1,1,0.0657,1,1,1,2,0.1863,0
ACC09281,1317,65,3332.07,41,24,164409.52,89262.22,14,15,5,3,0.0489,0,0,0,0,0.158,0
ACC09282,29,354,25777.9,178,176,5450082.93,5203176.48,155,175,15,134,0.4735,31,5,5,9,0.9397,1
ACC09283,949,68,1413.77,34,34,64082.81,55524.53,17,24,2,4,0.0666,0,1,2,1,0.1627,0
ACC09284,1143,40,3575.11,25,15,74123.57,40930.27,18,2,1,3,0.0824,1,0,1,0,0.2925,0
ACC09285,469,51,1795.66,27,24,54075.59,43735.89,7,6,4,1,0.1679,0,0,0,0,0.2443,0
ACC09286,777,131,4943.73,65,66,380302.82,420329.25,36,36,3,5,0.0774,1,0,1,0,0.2197,0
ACC09287,317,29,3464.72,17,12,56110.52,39394.36,12,5,0,2,0.0415,1,1,6,3,0.2216,0
ACC09288,678,52,1169.1,19,33,25246.72,44169.63,5,9,2,3,0.0565,1,1,1,1,0.1641,0
ACC09289,21,231,12697.87,181,50,2498095.68,656338.04,152,48,16,72,0.3938,25,12,6,2,0.9621,1
ACC09290,2041,15,3615.39,7,8,24680.44,34529.13,3,6,4,1,0.0557,3,1,1,0,0.1307,0
ACC09291,542,17,1391.94,9,8,9418.98,14403.1,2,2,3,3,0.04,2,1,1,0,0.1791,0
ACC09292,619,40,1948.24,21,19,32867.02,26802.55,3,5,0,1,0.0692,0,0,0,0,0.2627,0
ACC09293,32,179,17865.34,94,85,1636028.68,1398571.03,53,76,16,76,0.3669,20,2,3,1,0.704,1
ACC09294,297,459,7199.63,282,177,2117515.3,1367362.67,238,146,13,184,0.4858,24,7,6,5,0.8523,1
ACC09295,136,55,6026.99,20,35,150075.71,167569.54,10,22,3,2,0.0335,1,0,1,0,0.2488,0
ACC09296,66,81,25958.49,55,26,1572973.45,726320.47,33,17,18,32,0.48,23,6,5,8,0.7166,1
ACC09297,64,244,14822.95,165,79,2836095.6,1024921.56,157,79,9,91,0.3218,24,5,2,3,0.8454,1
ACC09298,621,42,2149.9,21,21,42404.18,51725.8,2,6,5,6,0.0388,3,1,0,0,0.2651,0
ACC09299,2762,39,3880.12,16,23,50976.99,74257.8,10,11,0,2,0.0142,0,0,2,1,0.2771,0
ACC09300,658,44,1199.2,17,27,25184.15,25596.53,2,12,1,0,0.1106,3,2,2,0,0.26,0
ACC09301,1496,22,7011.27,9,13,68792.4,96485.35,8,9,0,1,0.0591,1,0,1,0,0.2758,0
ACC09302,1105,37,6567.95,23,14,195718.55,109095.23,9,5,3,2,0.0471,0,1,2,2,0.52,0
ACC09303,472,93,6810.77,58,35,415078.1,219016.33,24,35,16,37,0.3368,24,5,6,6,0.7741,1
ACC09304,197,59,1662.87,29,30,36794.3,51818.3,14,11,1,2,0.0606,1,2,2,0,0.3358,0
ACC09305,639,29,3160.8,13,16,54335.23,35420.91,7,6,1,3,0.0944,0,0,0,3,0.1778,0
ACC09306,795,38,7483.4,23,15,174836.86,103838.21,10,4,1,1,0.0498,3,0,4,2,0.0733,0
ACC09307,161,480,8209.46,259,221,2496943.6,2047966.62,204,195,13,198,0.3887,33,6,3,6,0.5998,1
ACC09308,752,26,1006.34,10,16,9733.49,12470.67,2,8,1,1,0.0217,0,0,2,0,0.2751,0
ACC09309,1817,49,2661.65,23,26,79021.96,64591.35,3,10,1,3,0.0522,1,1,3,2,0.2489,0
ACC09310,1740,35,7690.69,15,20,109052.78,127804.53,2,5,3,1,0.0111,3,0,3,0,0.1269,0
ACC09311,1250,26,1721.86,11,15,24291.0,25876.7,5,9,4,0,0.0448,1,0,2,0,0.1091,0
ACC09312,243,188,14105.04,114,74,1748614.78,1096279.49,114,72,20,61,0.577,20,11,5,4,0.8659,1
ACC09313,716,59,975.42,35,24,45925.02,23390.98,7,10,2,2,0.0425,0,1,1,1,0.2725,0
ACC09314,815,64,1238.53,35,29,42711.83,31839.41,17,20,1,4,0.0853,1,2,1,0,0.1967,0
ACC09315,2727,30,1266.46,13,17,21117.28,18772.77,13,17,2,2,0.025,2,1,4,0,0.4002,0
ACC09316,589,66,1202.1,27,39,25785.07,58844.0,6,27,3,2,0.0475,0,0,2,0,0.3009,0
ACC09317,80,318,3866.58,202,116,915598.42,479677.47,175,96,14,119,0.4962,25,7,10,4,0.7988,1
ACC09318,53,774,14622.03,433,341,6543279.51,4757941.91,372,289,18,311,0.2205,23,3,5,5,0.8714,1
ACC09319,831,112,1897.28,45,67,67058.72,130921.17,13,39,0,5,0.0872,1,1,4,1,0.2695,0
ACC09320,540,36,814.24,21,15,13461.12,11563.94,2,5,2,2,0.0465,1,1,2,0,0.1415,0
ACC09321,1060,34,4147.45,20,14,94193.96,71637.26,5,7,0,3,0.1131,0,1,2,2,0.1212,0
ACC09322,106,194,11185.4,103,91,1322165.11,1091230.83,103,91,22,72,0.4371,24,5,3,3,0.833,1
ACC09323,1791,33,4790.04,14,19,87191.32,98459.34,6,16,4,0,0.0567,2,2,2,0,0.1719,0
ACC09324,823,43,4572.8,15,28,81353.24,143391.92,6,23,1,2,0.0968,3,1,3,0,0.1959,0
ACC09325,128,340,14657.53,199,141,3071234.06,2234865.61,167,124,15,129,0.1887,30,3,5,2,0.9725,1
ACC09326,1499,40,1738.16,21,19,45861.79,27587.98,2,2,2,2,0.1255,1,0,1,0,0.3017,0
ACC09327,344,177,4476.03,120,57,470550.65,304011.12,109,50,14,65,0.6138,31,3,6,8,0.9728,1
ACC09328,223,107,10659.43,74,33,716912.26,383071.89,74,5,27,38,0.5027,24,8,3,1,0.7013,1
ACC09329,893,80,10396.77,32,48,319378.5,446883.59,16,33,1,1,0.0284,1,1,1,1,0.3058,0
ACC09330,555,30,4186.75,14,16,54625.59,61504.34,6,4,5,1,0.1586,1,0,4,2,0.3068,0
ACC09331,587,25,1213.29,13,12,14967.71,16346.37,2,7,2,4,0.031,0,0,0,1,0.3316,0
ACC09332,427,82,1174.31,38,44,58264.52,54266.72,17,19,2,1,0.0246,0,1,2,0,0.1154,0
ACC09333,793,40,8748.19,20,20,192584.55,153241.88,10,15,1,4,0.0512,0,3,2,0,0.3354,0
ACC09334,572,43,2472.0,23,20,69137.81,43739.91,13,12,0,3,0.0252,3,0,1,2,0.188,0
ACC09335,545,17,3007.76,10,7,40443.5,22974.59,4,2,0,4,0.0277,1,0,2,1,0.2153,0
ACC09336,1748,18,454.42,8,10,4787.91,5773.56,2,3,1,1,0.0531,1,0,0,0,0.1441,0
ACC09337,634,46,1382.51,27,19,34739.06,23674.52,10,12,3,4,0.0327,3,0,3,0,0.4971,0
ACC09338,67,389,18645.6,229,160,4000848.53,3417973.64,188,144,8,139,0.3353,23,7,7,6,0.817,1
ACC09339,327,51,950.77,24,27,24686.68,19535.65,7,13,2,2,0.0428,2,0,1,0,0.1614,0
ACC09340,172,425,41391.65,251,174,11273545.6,8270019.13,203,156,15,155,0.2842,24,5,2,5,0.9089,1
ACC09341,839,48,3228.51,25,23,88825.66,79066.57,15,11,0,2,0.1013,1,0,1,0,0.1259,0
ACC09342,785,111,2465.5,56,55,182824.05,145785.88,24,16,5,4,0.0462,0,0,1,0,0.5535,0
ACC09343,542,48,3208.86,17,31,52892.7,113260.91,3,20,2,2,0.0338,0,0,1,2,0.1048,0
ACC09344,219,52,789.69,30,22,23820.24,18159.76,8,16,3,2,0.0984,2,1,2,0,0.2724,0
ACC09345,102,754,8155.64,554,200,4334283.12,2022263.22,444,191,12,286,0.3326,18,9,7,3,0.8813,1
ACC09346,292,68,4672.9,31,37,128925.77,133466.16,13,18,3,5,0.161,3,1,0,1,0.3272,0
ACC09347,29,172,8792.38,106,66,980131.61,707223.59,95,66,14,62,0.6773,25,6,9,5,0.9335,1
ACC09348,31,167,12654.97,95,72,1247673.93,927497.27,80,72,16,54,0.6394,28,7,2,2,0.9351,1
ACC09349,99,549,5293.67,409,140,2064684.1,880849.26,328,130,12,208,0.3811,23,5,6,3,0.8755,1
ACC09350,534,102,8594.34,49,53,357760.15,544392.88,27,24,3,5,0.0446,0,0,0,0,0.1863,0
ACC09351,1058,51,3013.11,24,27,66887.83,61183.21,17,10,1,5,0.0719,2,2,1,0,0.1844,0
ACC09352,2315,22,725.97,8,14,6470.9,11083.03,2,5,2,2,0.066,1,1,1,2,0.3381,0
ACC09353,448,24,2221.58,8,16,16533.76,38684.99,8,3,2,5,0.0268,1,0,2,0,0.2321,0
ACC09354,981,58,6000.59,37,21,214920.15,133217.47,12,4,0,5,0.0558,1,1,1,0,0.2282,0
ACC09355,2666,45,3317.61,18,27,58924.09,110539.0,5,20,3,1,0.1186,2,1,1,2,0.5828,0
ACC09356,902,19,1381.02,10,9,14932.01,13386.32,8,3,0,1,0.0365,2,1,1,0,0.2252,0
ACC09357,112,262,41667.87,154,108,6839879.8,4523161.11,141,81,13,101,0.3384,29,10,1,8,0.8771,1
ACC09358,2104,47,1364.36,24,23,37591.68,39591.29,11,16,2,1,0.049,3,0,2,0,0.3759,0
ACC09359,505,31,3074.08,17,14,39794.86,49691.65,3,9,0,1,0.0706,1,0,0,2,0.1988,0
ACC09360,116,703,11692.2,461,242,5764653.06,3124504.7,387,187,13,273,0.2326,19,6,2,3,0.8154,1
ACC09361,848,50,1992.79,29,21,71746.76,31670.82,2,18,1,2,0.0535,1,4,2,1,0.2113,0
ACC09362,171,162,18868.7,116,46,2723143.58,754890.56,83,46,12,50,0.2739,19,3,3,3,0.8692,1
ACC09363,741,61,3552.51,23,38,62471.05,101096.52,16,21,3,0,0.0345,2,1,6,2,0.2584,0
ACC09364,722,51,5402.87,29,22,119578.97,121407.14,6,17,1,0,0.1176,1,1,1,3,0.2156,0
ACC09365,631,31,2107.91,13,18,27436.57,39791.68,3,14,3,1,0.0331,3,0,0,0,0.3823,0
ACC09366,454,111,1579.27,47,64,97839.59,108444.4,28,36,1,1,0.0438,1,0,2,1,0.1094,0
ACC09367,1508,29,2073.13,17,12,33929.93,26099.52,14,12,0,0,0.0844,2,0,2,1,0.3058,0
ACC09368,2771,22,1240.85,11,11,15302.05,11423.52,11,11,0,1,0.043,1,0,2,2,0.4727,0
ACC09369,353,51,1129.63,18,33,22045.68,29868.62,5,18,1,3,0.0273,2,1,3,2,0.1036,0
ACC09370,180,177,21353.28,93,84,1929340.44,2007147.78,84,67,10,77,0.3919,29,7,4,9,0.8552,1
ACC09371,725,48,1930.63,23,25,33691.98,45466.82,12,14,2,1,0.1563,2,1,2,3,0.3512,0
ACC09372,1210,37,6452.34,23,14,157343.18,106999.67,13,11,4,1,0.0208,0,1,0,1,0.4817,0
ACC09373,62,531,20739.51,381,150,7189295.47,2719730.24,302,130,15,173,0.5837,15,10,4,3,0.5567,1
ACC09374,165,196,11774.01,120,76,1321480.57,899920.59,77,65,14,66,0.4915,24,8,6,7,0.8346,1
ACC09375,1839,63,1052.27,26,37,34570.7,50357.25,14,24,2,4,0.073,1,0,0,1,0.1775,0
ACC09376,1388,21,3837.06,8,13,38244.77,43404.34,2,2,2,2,0.0287,1,0,0,0,0.1608,0
ACC09377,325,105,1718.03,58,47,128229.49,72890.23,27,19,5,0,0.0674,0,1,2,0,0.3141,0
ACC09378,221,167,19813.44,110,57,2513283.91,1312737.01,110,51,11,64,0.34,17,2,4,4,0.6898,1
ACC09379,3635,63,3236.75,38,25,122095.87,75201.17,17,13,1,4,0.0739,2,0,0,2,0.1795,0
ACC09380,1294,49,2522.6,18,31,48735.06,97727.23,12,22,0,1,0.0434,2,0,1,3,0.2288,0
ACC09381,75,329,26002.28,183,146,4490183.28,4428069.66,143,138,19,128,0.4606,16,5,4,7,0.9576,1
ACC09382,507,55,1121.64,33,22,31019.55,18965.83,6,12,1,0,0.0469,4,0,0,1,0.2219,0
ACC09383,465,11,2548.64,5,6,9829.32,15882.03,2,4,2,1,0.0374,1,0,3,2,0.6661,0
ACC09384,1199,64,3334.03,35,29,130794.05,73331.93,12,16,4,3,0.0293,2,0,2,0,0.1484,0
ACC09385,797,20,4392.65,8,12,30174.61,59611.95,4,2,2,2,0.0576,1,0,1,0,0.2266,0
ACC09386,106,117,12444.77,85,32,1249774.66,453680.19,77,32,7,51,0.4651,17,2,4,2,0.791,1
ACC09387,446,56,2603.8,30,26,75320.62,74892.96,13,9,4,5,0.0433,1,0,1,0,0.2358,0
ACC09388,57,621,11419.93,389,232,5307884.7,3239918.53,334,213,19,244,0.2992,26,6,4,1,0.958,1
ACC09389,269,96,7931.67,67,29,628350.86,268047.37,47,24,20,33,0.3588,21,5,4,5,0.8844,1
ACC09390,155,628,33405.6,320,308,11372732.88,10001106.22,304,286,14,264,0.3439,16,7,2,2,0.69,1
ACC09391,146,343,20222.24,257,86,5569499.73,1529261.91,212,85,10,146,0.3586,28,4,6,5,0.8577,1
ACC09392,1267,40,2746.6,24,16,87169.55,31035.39,3,7,2,1,0.037,1,0,1,1,0.1844,0
ACC09393,655,15,1060.75,6,9,7135.52,11539.14,6,7,2,2,0.0375,1,1,4,0,0.3227,0
ACC09394,1045,69,2513.58,35,34,85106.65,86924.44,16,13,1,2,0.1167,0,0,1,0,0.1374,0
